Id	PROJECT	ASSAY	SPECTRA_IN_REL_CLUSTERS	CORRECT_SPECTRA	INCORRECT_SPECTRA	CONTAMINANT_CORRECT_SPECTRA	CONTAMINANT_INCORRECT_SPECTRA	diff	diffCont	order	class
1800	PRD000073	8390	5	5	0	0	0	1	1	468	1
1803	PRD000073	8398	4	4	0	0	0	1	1	469	1
1804	PRD000073	8402	1	1	0	0	0	1	1	470	1
1806	PRD000073	8414	17	17	0	0	0	1	1	471	1
1832	PRD000073	8441	8	8	0	0	0	1	1	472	1
1835	PRD000073	8445	1	1	0	0	0	1	1	473	1
1836	PRD000073	8446	1	1	0	0	0	1	1	474	1
1837	PRD000073	8447	1	1	0	0	0	1	1	475	1
1838	PRD000073	8448	59	59	0	3	0	1	1	476	1
1840	PRD000073	8450	42	42	0	7	0	1	1	477	1
1841	PRD000073	8451	10	10	0	3	0	1	1	478	1
1842	PRD000073	8452	14	14	0	1	0	1	1	479	1
1843	PRD000073	8453	6	6	0	0	0	1	1	480	1
1844	PRD000073	8454	7	7	0	0	0	1	1	481	1
1845	PRD000073	8455	2	2	0	0	0	1	1	482	1
1848	PRD000073	8458	15	15	0	5	0	1	1	483	1
1849	PRD000073	8459	12	12	0	2	0	1	1	484	1
1850	PRD000073	8460	16	16	0	1	0	1	1	485	1
1851	PRD000073	8461	12	12	0	2	0	1	1	486	1
1854	PRD000073	8464	8	8	0	1	0	1	1	487	1
1855	PRD000073	8465	5	5	0	1	0	1	1	488	1
1858	PRD000073	8468	6	6	0	1	0	1	1	489	1
1859	PRD000073	8469	3	3	0	2	0	1	1	490	1
1860	PRD000073	8470	4	4	0	1	0	1	1	491	1
1861	PRD000073	8472	2	2	0	0	0	1	1	492	1
1862	PRD000073	8473	4	4	0	0	0	1	1	493	1
1864	PRD000073	8475	1	1	0	0	0	1	1	494	1
1865	PRD000073	8479	18	18	0	0	0	1	1	495	1
1866	PRD000073	8480	4	4	0	0	0	1	1	496	1
1867	PRD000073	8482	3	3	0	0	0	1	1	497	1
1868	PRD000073	8484	35	35	0	1	0	1	1	498	1
1869	PRD000073	8485	52	52	0	5	0	1	1	499	1
1872	PRD000073	8488	42	42	0	1	0	1	1	500	1
1873	PRD000073	8489	47	47	0	0	0	1	1	501	1
1876	PRD000073	8492	26	26	0	0	0	1	1	502	1
1877	PRD000073	8493	36	36	0	1	0	1	1	503	1
1878	PRD000073	8494	43	43	0	1	0	1	1	504	1
1879	PRD000073	8495	56	56	0	0	0	1	1	505	1
1880	PRD000073	8496	41	41	0	3	0	1	1	506	1
1881	PRD000073	8497	34	34	0	2	0	1	1	507	1
1882	PRD000073	8498	33	33	0	5	0	1	1	508	1
1883	PRD000073	8499	28	28	0	3	0	1	1	509	1
1884	PRD000073	8500	33	33	0	1	0	1	1	510	1
1885	PRD000073	8501	41	41	0	1	0	1	1	511	1
1887	PRD000073	8503	36	36	0	2	0	1	1	512	1
1888	PRD000073	8504	14	14	0	1	0	1	1	513	1
1889	PRD000073	8505	38	38	0	1	0	1	1	514	1
1891	PRD000073	8507	20	20	0	0	0	1	1	515	1
1892	PRD000073	8508	1	1	0	0	0	1	1	516	1
1894	PRD000073	8515	9	9	0	0	0	1	1	517	1
1895	PRD000073	8516	4	4	0	2	0	1	1	518	1
1896	PRD000073	8517	1	1	0	1	0	1	1	519	1
1897	PRD000073	8518	1	1	0	1	0	1	1	520	1
1898	PRD000073	8519	2	2	0	2	0	1	1	521	1
1899	PRD000073	8521	2	2	0	1	0	1	1	522	1
1900	PRD000073	8523	1	1	0	1	0	1	1	523	1
1901	PRD000073	8525	1	1	0	0	0	1	1	524	1
1902	PRD000073	8526	1	1	0	1	0	1	1	525	1
1903	PRD000073	8527	3	3	0	2	0	1	1	526	1
1933	PRD000073	8673	55	55	0	1	0	1	1	527	1
1934	PRD000073	8674	34	34	0	2	0	1	1	528	1
1941	PRD000073	8681	57	57	0	1	0	1	1	529	1
1979	PRD000717	24849	294	294	0	2	0	1	1	530	1
2036	PXD000403	30576	52	52	0	0	0	1	1	531	1
2052	PXD000722	34634	81	81	0	1	0	1	1	532	1
2080	PXD000127	28291	4	4	0	0	0	1	1	533	1
2081	PXD000127	28292	8	8	0	0	0	1	1	534	1
2082	PXD000127	28293	8	8	0	0	0	1	1	535	1
2099	PRD000847	31068	210	210	0	35	0	1	1	536	1
2123	PRD000847	31092	256	256	0	29	0	1	1	537	1
2144	PRD000512	18270	109	109	0	0	0	1	1	538	1
2145	PRD000769	2408	1	1	0	0	0	1	1	539	1
2219	PXD000780	35062	416	416	0	0	0	1	1	540	1
2222	PXD000780	35065	294	294	0	0	0	1	1	541	1
2225	PXD000780	35067	599	599	0	0	0	1	1	542	1
2226	PXD000780	35068	554	554	0	0	0	1	1	543	1
2227	PXD000780	35069	682	682	0	0	0	1	1	544	1
2229	PXD000780	35071	1036	1036	0	0	0	1	1	545	1
2230	PXD000780	35072	983	983	0	0	0	1	1	546	1
2231	PXD000780	35073	1333	1333	0	0	0	1	1	547	1
2236	PXD000780	35077	1040	1040	0	0	0	1	1	548	1
2237	PXD000780	35078	1198	1198	0	0	0	1	1	549	1
2240	PXD000780	35081	1035	1035	0	0	0	1	1	550	1
2242	PXD000780	35083	1467	1467	0	0	0	1	1	551	1
2243	PXD000780	35084	1109	1109	0	0	0	1	1	552	1
2245	PXD000780	35086	698	698	0	0	0	1	1	553	1
2248	PXD000780	35089	1089	1089	0	0	0	1	1	554	1
2260	PXD000780	35101	688	688	0	0	0	1	1	555	1
2265	PXD000780	35106	113	113	0	0	0	1	1	556	1
2266	PXD000780	35106	196	196	0	0	0	1	1	557	1
2269	PXD000780	35109	514	514	0	0	0	1	1	558	1
2272	PXD000780	35112	336	336	0	0	0	1	1	559	1
2273	PXD000780	35112	160	160	0	0	0	1	1	560	1
2274	PXD000780	35113	160	160	0	0	0	1	1	561	1
2275	PXD000780	35114	378	378	0	0	0	1	1	562	1
2276	PXD000780	35115	376	376	0	0	0	1	1	563	1
2278	PXD000780	35117	413	413	0	0	0	1	1	564	1
2279	PXD000780	35118	386	386	0	0	0	1	1	565	1
2280	PXD000780	35119	497	497	0	0	0	1	1	566	1
2282	PXD000780	35121	149	149	0	0	0	1	1	567	1
2291	PXD000780	35130	130	130	0	0	0	1	1	568	1
2302	PXD000780	35140	110	110	0	0	0	1	1	569	1
2303	PXD000780	35141	803	803	0	0	0	1	1	570	1
2305	PXD000780	35143	110	110	0	0	0	1	1	571	1
2308	PXD000780	35146	882	882	0	0	0	1	1	572	1
2309	PXD000780	35147	418	418	0	0	0	1	1	573	1
2311	PXD000780	35148	809	809	0	0	0	1	1	574	1
2314	PXD000780	35151	1077	1077	0	0	0	1	1	575	1
2320	PXD000780	35157	736	736	0	0	0	1	1	576	1
2333	PXD000780	35169	499	499	0	0	0	1	1	577	1
2343	PXD000780	35178	415	415	0	0	0	1	1	578	1
2344	PXD000780	35179	415	415	0	0	0	1	1	579	1
2346	PXD000780	35181	181	181	0	0	0	1	1	580	1
2347	PXD000780	35182	196	196	0	0	0	1	1	581	1
2349	PXD000780	35184	238	238	0	0	0	1	1	582	1
2352	PXD000780	35187	290	290	0	0	0	1	1	583	1
2353	PXD000780	35188	129	129	0	0	0	1	1	584	1
2354	PXD000780	35189	526	526	0	0	0	1	1	585	1
2362	PXD000384	30469	23	23	0	20	0	1	1	586	1
2363	PRD000013	1646	99	99	0	2	0	1	1	587	1
2388	PXD000035	27272	28	28	0	0	0	1	1	588	1
2403	PXD001644	42968	12	12	0	0	0	1	1	589	1
2404	PXD001644	42969	15	15	0	0	0	1	1	590	1
2405	PXD001644	42970	20	20	0	0	0	1	1	591	1
2406	PXD001644	42971	16	16	0	0	0	1	1	592	1
2408	PXD000682	34019	473	473	0	35	0	1	1	593	1
2410	PXD000682	34021	4094	4094	0	111	0	1	1	594	1
2416	PXD000682	34027	2233	2233	0	152	0	1	1	595	1
2440	PXD000682	34051	4039	4039	0	13	0	1	1	596	1
2447	PXD000682	34058	3809	3809	0	13	0	1	1	597	1
2449	PXD000682	34060	2031	2031	0	146	0	1	1	598	1
2458	PRD000590	19733	2288	2288	0	0	0	1	1	599	1
2464	PXD000783	35202	4574	4574	0	0	0	1	1	600	1
2466	PRD000167	10299	10	10	0	4	0	1	1	601	1
2467	PRD000167	10300	11	11	0	4	0	1	1	602	1
2468	PRD000167	10301	5	5	0	2	0	1	1	603	1
2469	PRD000167	10302	7	7	0	4	0	1	1	604	1
2470	PRD000167	10303	3	3	0	1	0	1	1	605	1
2471	PRD000167	10304	4	4	0	3	0	1	1	606	1
2472	PRD000167	10305	27	27	0	2	0	1	1	607	1
2473	PRD000167	10306	35	35	0	3	0	1	1	608	1
2474	PRD000167	10307	107	107	0	5	0	1	1	609	1
2475	PRD000167	10308	94	94	0	6	0	1	1	610	1
2476	PRD000167	10309	136	136	0	4	0	1	1	611	1
2477	PRD000167	10310	140	140	0	0	0	1	1	612	1
2478	PRD000167	10311	70	70	0	2	0	1	1	613	1
2479	PRD000167	10312	36	36	0	4	0	1	1	614	1
2480	PRD000167	10313	27	27	0	4	0	1	1	615	1
2481	PRD000167	10314	6	6	0	0	0	1	1	616	1
2482	PRD000167	10315	40	40	0	4	0	1	1	617	1
2483	PRD000167	10316	71	71	0	2	0	1	1	618	1
2484	PRD000167	10318	17	17	0	4	0	1	1	619	1
2485	PRD000167	10319	2	2	0	0	0	1	1	620	1
2486	PRD000167	10320	2	2	0	2	0	1	1	621	1
2487	PRD000167	10321	3	3	0	3	0	1	1	622	1
2488	PRD000167	10322	3	3	0	3	0	1	1	623	1
2489	PRD000167	10323	100	100	0	5	0	1	1	624	1
2490	PRD000167	10324	35	35	0	3	0	1	1	625	1
2491	PRD000167	10325	127	127	0	2	0	1	1	626	1
2492	PRD000167	10326	124	124	0	4	0	1	1	627	1
2493	PRD000167	10327	91	91	0	6	0	1	1	628	1
2494	PRD000167	10328	99	99	0	5	0	1	1	629	1
2495	PRD000167	10329	128	128	0	0	0	1	1	630	1
2496	PRD000167	10330	134	134	0	0	0	1	1	631	1
2497	PRD000167	10331	54	54	0	4	0	1	1	632	1
2498	PRD000167	10332	111	111	0	4	0	1	1	633	1
2499	PRD000167	10333	114	114	0	4	0	1	1	634	1
2500	PRD000167	10334	2	2	0	2	0	1	1	635	1
2501	PRD000167	10335	103	103	0	0	0	1	1	636	1
2502	PRD000167	10336	2	2	0	2	0	1	1	637	1
2503	PRD000167	10337	48	48	0	0	0	1	1	638	1
2504	PRD000167	10338	57	57	0	3	0	1	1	639	1
2505	PRD000167	10339	42	42	0	2	0	1	1	640	1
2506	PRD000167	10340	99	99	0	6	0	1	1	641	1
2507	PRD000167	10341	71	71	0	2	0	1	1	642	1
2508	PRD000167	10342	96	96	0	0	0	1	1	643	1
2509	PRD000167	10343	54	54	0	1	0	1	1	644	1
2510	PRD000167	10344	51	51	0	2	0	1	1	645	1
2511	PRD000167	10345	111	111	0	2	0	1	1	646	1
2512	PRD000167	10346	95	95	0	6	0	1	1	647	1
2513	PRD000167	10347	42	42	0	2	0	1	1	648	1
2514	PRD000167	10348	110	110	0	2	0	1	1	649	1
2515	PRD000167	10349	43	43	0	2	0	1	1	650	1
2516	PRD000167	10350	21	21	0	2	0	1	1	651	1
2517	PRD000167	10351	56	56	0	2	0	1	1	652	1
2518	PRD000167	10352	45	45	0	2	0	1	1	653	1
2519	PRD000167	10353	20	20	0	4	0	1	1	654	1
2520	PRD000167	10354	46	46	0	4	0	1	1	655	1
2521	PRD000167	10355	46	46	0	1	0	1	1	656	1
2522	PRD000167	10356	54	54	0	3	0	1	1	657	1
2523	PRD000167	10357	56	56	0	2	0	1	1	658	1
2524	PRD000167	10358	39	39	0	2	0	1	1	659	1
2525	PRD000167	10359	37	37	0	2	0	1	1	660	1
2526	PRD000167	10360	28	28	0	3	0	1	1	661	1
2527	PRD000167	10361	52	52	0	3	0	1	1	662	1
2528	PRD000167	10362	33	33	0	2	0	1	1	663	1
2529	PRD000167	10363	35	35	0	3	0	1	1	664	1
2530	PRD000167	10364	49	49	0	1	0	1	1	665	1
2531	PRD000167	10365	61	61	0	3	0	1	1	666	1
2532	PRD000167	10366	51	51	0	1	0	1	1	667	1
2533	PRD000167	10367	136	136	0	2	0	1	1	668	1
2534	PRD000167	10368	152	152	0	1	0	1	1	669	1
2535	PRD000167	10369	59	59	0	0	0	1	1	670	1
2536	PRD000167	10370	57	57	0	2	0	1	1	671	1
2537	PRD000167	10371	86	86	0	7	0	1	1	672	1
2538	PRD000167	10372	109	109	0	5	0	1	1	673	1
2539	PRD000167	10373	122	122	0	1	0	1	1	674	1
2540	PRD000167	10374	131	131	0	2	0	1	1	675	1
2541	PRD000167	10375	93	93	0	5	0	1	1	676	1
2542	PRD000167	10376	77	77	0	2	0	1	1	677	1
2543	PRD000167	10377	94	94	0	1	0	1	1	678	1
2544	PRD000167	10378	105	105	0	3	0	1	1	679	1
2545	PRD000167	10379	14	14	0	4	0	1	1	680	1
2546	PRD000167	10380	8	8	0	4	0	1	1	681	1
2547	PRD000167	10381	9	9	0	5	0	1	1	682	1
2548	PRD000167	10382	11	11	0	5	0	1	1	683	1
2549	PRD000167	10383	5	5	0	2	0	1	1	684	1
2550	PRD000167	10384	18	18	0	7	0	1	1	685	1
2551	PRD000167	10385	29	29	0	1	0	1	1	686	1
2552	PRD000167	10386	3	3	0	2	0	1	1	687	1
2553	PRD000167	10387	3	3	0	3	0	1	1	688	1
2554	PRD000167	10388	6	6	0	5	0	1	1	689	1
2555	PRD000167	10389	41	41	0	3	0	1	1	690	1
2556	PRD000167	10390	31	31	0	3	0	1	1	691	1
2557	PRD000167	10391	54	54	0	2	0	1	1	692	1
2558	PRD000167	10392	50	50	0	3	0	1	1	693	1
2559	PRD000167	10393	30	30	0	0	0	1	1	694	1
2560	PRD000167	10394	17	17	0	3	0	1	1	695	1
2561	PRD000167	10395	95	95	0	2	0	1	1	696	1
2562	PRD000167	10396	89	89	0	2	0	1	1	697	1
2563	PRD000167	10397	13	13	0	2	0	1	1	698	1
2564	PRD000167	10398	7	7	0	3	0	1	1	699	1
2565	PRD000167	10399	14	14	0	5	0	1	1	700	1
2566	PRD000167	10400	34	34	0	4	0	1	1	701	1
2567	PRD000167	10401	8	8	0	2	0	1	1	702	1
2568	PRD000167	10402	8	8	0	3	0	1	1	703	1
2569	PRD000167	10403	49	49	0	2	0	1	1	704	1
2570	PRD000167	10404	38	38	0	1	0	1	1	705	1
2571	PRD000167	10405	43	43	0	4	0	1	1	706	1
2572	PRD000167	10406	14	14	0	5	0	1	1	707	1
2573	PRD000167	10407	82	82	0	2	0	1	1	708	1
2574	PRD000167	10408	127	127	0	1	0	1	1	709	1
2575	PRD000167	10409	43	43	0	6	0	1	1	710	1
2576	PRD000167	10410	37	37	0	3	0	1	1	711	1
2577	PRD000167	10411	8	8	0	2	0	1	1	712	1
2578	PRD000167	10412	7	7	0	2	0	1	1	713	1
2579	PRD000167	10413	3	3	0	1	0	1	1	714	1
2580	PRD000167	10414	14	14	0	4	0	1	1	715	1
2581	PRD000167	10415	13	13	0	5	0	1	1	716	1
2582	PRD000167	10416	3	3	0	2	0	1	1	717	1
2583	PRD000167	10417	13	13	0	3	0	1	1	718	1
2584	PRD000167	10418	3	3	0	0	0	1	1	719	1
2585	PRD000167	10427	3	3	0	0	0	1	1	720	1
2586	PRD000167	10428	4	4	0	2	0	1	1	721	1
2587	PRD000167	10429	10	10	0	0	0	1	1	722	1
2588	PRD000167	10430	12	12	0	1	0	1	1	723	1
2589	PRD000167	10431	12	12	0	0	0	1	1	724	1
2590	PRD000167	10432	20	20	0	0	0	1	1	725	1
2591	PRD000167	10433	7	7	0	2	0	1	1	726	1
2592	PRD000167	10434	6	6	0	1	0	1	1	727	1
2600	PRD000167	10442	9	9	0	0	0	1	1	728	1
2603	PRD000167	10445	13	13	0	0	0	1	1	729	1
2605	PRD000167	10447	33	33	0	0	0	1	1	730	1
2607	PRD000167	10449	19	19	0	0	0	1	1	731	1
2611	PRD000167	10453	29	29	0	0	0	1	1	732	1
2612	PRD000167	10454	26	26	0	0	0	1	1	733	1
2613	PRD000167	10455	20	20	0	0	0	1	1	734	1
2615	PRD000167	10457	26	26	0	2	0	1	1	735	1
2616	PRD000167	10458	28	28	0	0	0	1	1	736	1
2620	PRD000167	10462	1	1	0	1	0	1	1	737	1
2623	PRD000167	10465	9	9	0	0	0	1	1	738	1
2636	PXD000354	30255	174	174	0	23	0	1	1	739	1
2637	PXD000354	30256	151	151	0	19	0	1	1	740	1
2638	PXD000354	30257	267	267	0	17	0	1	1	741	1
2639	PXD000354	30258	282	282	0	27	0	1	1	742	1
2760	PXD001213	43083	1132	1132	0	169	0	1	1	743	1
2762	PXD001213	43085	414	414	0	118	0	1	1	744	1
2768	PXD001213	43091	3379	3379	0	154	0	1	1	745	1
2771	PXD001213	43094	188	188	0	124	0	1	1	746	1
2772	PXD001213	43095	265	265	0	191	0	1	1	747	1
2777	PXD001213	43100	734	734	0	413	0	1	1	748	1
2778	PXD001213	43101	692	692	0	361	0	1	1	749	1
2780	PXD001213	43103	409	409	0	257	0	1	1	750	1
2781	PXD001213	43104	580	580	0	290	0	1	1	751	1
2782	PXD001213	43105	302	302	0	148	0	1	1	752	1
2783	PXD001213	43106	424	424	0	187	0	1	1	753	1
2784	PXD001213	43107	527	527	0	344	0	1	1	754	1
2785	PXD001213	43108	534	534	0	330	0	1	1	755	1
2786	PXD001213	43109	357	357	0	178	0	1	1	756	1
2787	PXD001213	43110	980	980	0	97	0	1	1	757	1
2788	PXD001213	43111	490	490	0	131	0	1	1	758	1
2791	PXD001213	43114	719	719	0	222	0	1	1	759	1
2792	PXD001213	43115	393	393	0	185	0	1	1	760	1
2793	PXD001213	43116	266	266	0	106	0	1	1	761	1
2794	PXD001213	43117	2277	2277	0	115	0	1	1	762	1
2797	PXD001213	43120	2130	2130	0	290	0	1	1	763	1
2799	PXD001213	43122	369	369	0	327	0	1	1	764	1
2800	PXD001213	43123	430	430	0	345	0	1	1	765	1
2801	PXD001213	43124	237	237	0	179	0	1	1	766	1
2802	PXD001213	43125	658	658	0	558	0	1	1	767	1
2803	PXD001213	43126	610	610	0	488	0	1	1	768	1
2805	PXD001213	43128	282	282	0	205	0	1	1	769	1
2806	PXD001213	43129	2057	2057	0	102	0	1	1	770	1
2808	PXD001213	43131	896	896	0	302	0	1	1	771	1
2809	PXD001213	43132	689	689	0	257	0	1	1	772	1
2812	PXD001213	43135	403	403	0	150	0	1	1	773	1
2825	PXD001174	38751	746	746	0	645	0	1	1	774	1
2827	PXD001174	38751	700	700	0	610	0	1	1	775	1
2828	PXD001174	38751	680	680	0	595	0	1	1	776	1
2829	PXD001174	38752	746	746	0	645	0	1	1	777	1
2831	PXD001174	38752	700	700	0	610	0	1	1	778	1
2832	PXD001174	38752	680	680	0	595	0	1	1	779	1
2835	PXD001174	38755	911	911	0	812	0	1	1	780	1
2836	PXD001174	38755	865	865	0	758	0	1	1	781	1
2839	PXD001174	38756	911	911	0	812	0	1	1	782	1
2840	PXD001174	38756	865	865	0	758	0	1	1	783	1
2844	PXD001174	38757	861	861	0	759	0	1	1	784	1
2848	PXD001174	38758	861	861	0	759	0	1	1	785	1
2851	PXD001174	38759	790	790	0	704	0	1	1	786	1
2855	PXD001174	38760	395	395	0	330	0	1	1	787	1
2857	PXD001174	38760	447	447	0	407	0	1	1	788	1
2858	PXD001174	38761	395	395	0	330	0	1	1	789	1
2860	PXD001174	38761	447	447	0	407	0	1	1	790	1
2861	PXD001174	38762	576	576	0	491	0	1	1	791	1
2862	PXD001174	38762	559	559	0	480	0	1	1	792	1
2863	PXD001174	38762	581	581	0	508	0	1	1	793	1
2864	PXD001174	38762	614	614	0	546	0	1	1	794	1
2865	PXD001174	38763	576	576	0	491	0	1	1	795	1
2866	PXD001174	38763	559	559	0	480	0	1	1	796	1
2867	PXD001174	38763	581	581	0	508	0	1	1	797	1
2868	PXD001174	38763	614	614	0	546	0	1	1	798	1
2870	PXD001174	38764	733	733	0	634	0	1	1	799	1
2871	PXD001174	38764	773	773	0	670	0	1	1	800	1
2874	PXD001174	38765	733	733	0	634	0	1	1	801	1
2875	PXD001174	38765	773	773	0	670	0	1	1	802	1
2878	PXD001174	38766	733	733	0	634	0	1	1	803	1
2879	PXD001174	38766	773	773	0	670	0	1	1	804	1
2882	PXD001174	38767	733	733	0	634	0	1	1	805	1
2883	PXD001174	38767	773	773	0	670	0	1	1	806	1
2885	PXD001174	38768	576	576	0	491	0	1	1	807	1
2886	PXD001174	38768	559	559	0	480	0	1	1	808	1
2887	PXD001174	38768	581	581	0	508	0	1	1	809	1
2888	PXD001174	38768	614	614	0	546	0	1	1	810	1
2889	PXD001174	38769	576	576	0	491	0	1	1	811	1
2890	PXD001174	38769	559	559	0	480	0	1	1	812	1
2891	PXD001174	38769	581	581	0	508	0	1	1	813	1
2892	PXD001174	38769	614	614	0	546	0	1	1	814	1
2894	PXD001174	38771	534	534	0	485	0	1	1	815	1
2898	PXD001174	38775	462	462	0	422	0	1	1	816	1
2899	PXD001174	38776	467	467	0	406	0	1	1	817	1
2900	PXD001174	38777	472	472	0	430	0	1	1	818	1
2901	PXD001174	38778	502	502	0	449	0	1	1	819	1
2902	PXD001174	38779	395	395	0	330	0	1	1	820	1
2904	PXD001174	38779	447	447	0	407	0	1	1	821	1
2909	PXD001174	38781	321	321	0	112	0	1	1	822	1
2910	PXD001174	38781	172	172	0	58	0	1	1	823	1
2911	PXD001174	38781	249	249	0	149	0	1	1	824	1
2912	PXD001174	38782	321	321	0	112	0	1	1	825	1
2914	PXD001174	38784	249	249	0	149	0	1	1	826	1
2915	PXD001174	38785	172	172	0	58	0	1	1	827	1
2918	PXD001174	38788	370	370	0	117	0	1	1	828	1
2920	PXD001174	38790	911	911	0	812	0	1	1	829	1
2921	PXD001174	38790	865	865	0	758	0	1	1	830	1
2926	PXD001174	38793	790	790	0	704	0	1	1	831	1
2931	PXD001174	38794	861	861	0	759	0	1	1	832	1
2935	PXD001174	38795	861	861	0	759	0	1	1	833	1
2938	PXD001174	38796	911	911	0	812	0	1	1	834	1
2939	PXD001174	38796	865	865	0	758	0	1	1	835	1
2943	PXD001174	38797	660	660	0	586	0	1	1	836	1
2944	PXD001174	38797	640	640	0	561	0	1	1	837	1
2947	PXD001174	38798	660	660	0	586	0	1	1	838	1
2948	PXD001174	38798	640	640	0	561	0	1	1	839	1
2950	PXD001174	38799	986	986	0	889	0	1	1	840	1
2953	PXD001174	38799	1000	1000	0	908	0	1	1	841	1
2954	PXD001174	38800	986	986	0	889	0	1	1	842	1
2957	PXD001174	38800	1000	1000	0	908	0	1	1	843	1
2958	PXD001174	38801	790	790	0	704	0	1	1	844	1
2962	PXD001174	38802	790	790	0	704	0	1	1	845	1
2966	PXD001174	38803	986	986	0	889	0	1	1	846	1
2969	PXD001174	38803	1000	1000	0	908	0	1	1	847	1
2970	PXD001174	38804	986	986	0	889	0	1	1	848	1
2973	PXD001174	38804	1000	1000	0	908	0	1	1	849	1
2975	PXD001174	38805	660	660	0	586	0	1	1	850	1
2976	PXD001174	38805	640	640	0	561	0	1	1	851	1
2979	PXD001174	38806	660	660	0	586	0	1	1	852	1
2980	PXD001174	38806	640	640	0	561	0	1	1	853	1
2982	PXD001174	38807	746	746	0	645	0	1	1	854	1
2984	PXD001174	38807	700	700	0	610	0	1	1	855	1
2985	PXD001174	38807	680	680	0	595	0	1	1	856	1
2986	PXD001174	38808	746	746	0	645	0	1	1	857	1
2988	PXD001174	38808	700	700	0	610	0	1	1	858	1
2989	PXD001174	38808	680	680	0	595	0	1	1	859	1
2990	PRD000423	17167	1009	1009	0	0	0	1	1	860	1
2995	PRD000268	13163	15	15	0	0	0	1	1	861	1
3020	PRD000097	9184	832	832	0	2	0	1	1	862	1
3061	PRD000608	20204	135	135	0	100	0	1	1	863	1
3081	PRD000608	20224	120	120	0	106	0	1	1	864	1
3083	PRD000608	20226	56	56	0	56	0	1	1	865	1
3090	PRD000608	20233	367	367	0	182	0	1	1	866	1
3095	PRD000608	20238	68	68	0	33	0	1	1	867	1
3100	PRD000608	20243	746	746	0	107	0	1	1	868	1
3103	PRD000608	20246	315	315	0	251	0	1	1	869	1
3104	PRD000608	20247	233	233	0	187	0	1	1	870	1
3105	PRD000608	20248	161	161	0	104	0	1	1	871	1
3106	PRD000608	20249	152	152	0	100	0	1	1	872	1
3108	PRD000608	20251	466	466	0	262	0	1	1	873	1
3111	PRD000608	20254	569	569	0	20	0	1	1	874	1
3116	PRD000608	20259	829	829	0	25	0	1	1	875	1
3119	PRD000608	20262	897	897	0	96	0	1	1	876	1
3121	PRD000608	20264	91	91	0	2	0	1	1	877	1
3135	PRD000608	20278	862	862	0	64	0	1	1	878	1
3136	PRD000608	20279	758	758	0	34	0	1	1	879	1
3137	PRD000608	20280	797	797	0	23	0	1	1	880	1
3138	PRD000608	20281	872	872	0	14	0	1	1	881	1
3139	PRD000608	20282	1316	1316	0	30	0	1	1	882	1
3144	PRD000608	20287	79	79	0	7	0	1	1	883	1
3155	PRD000608	20298	889	889	0	7	0	1	1	884	1
3162	PRD000608	20305	520	520	0	2	0	1	1	885	1
3163	PRD000608	20306	478	478	0	1	0	1	1	886	1
3165	PRD000608	20308	552	552	0	8	0	1	1	887	1
3167	PRD000259	12916	2	2	0	2	0	1	1	888	1
3172	PRD000259	12921	2	2	0	1	0	1	1	889	1
3173	PRD000259	12922	2	2	0	1	0	1	1	890	1
3174	PRD000259	12923	3	3	0	1	0	1	1	891	1
3177	PRD000259	12926	2	2	0	1	0	1	1	892	1
3198	PRD000259	12948	5	5	0	4	0	1	1	893	1
3230	PRD000259	12981	1	1	0	0	0	1	1	894	1
3250	PRD000259	13001	1	1	0	0	0	1	1	895	1
3260	PRD000259	13013	1	1	0	1	0	1	1	896	1
3294	PRD000259	13048	1	1	0	0	0	1	1	897	1
3301	PRD000259	13057	8	8	0	4	0	1	1	898	1
3318	PRD000346	16398	69	69	0	69	0	1	1	899	1
3319	PRD000346	16399	31	31	0	31	0	1	1	900	1
3323	PRD000426	17173	237	237	0	0	0	1	1	901	1
3324	PRD000426	17174	584	584	0	0	0	1	1	902	1
3325	PRD000426	17175	679	679	0	0	0	1	1	903	1
3327	PRD000426	17177	735	735	0	0	0	1	1	904	1
3329	PRD000426	17179	114	114	0	0	0	1	1	905	1
3330	PRD000426	17180	776	776	0	0	0	1	1	906	1
3331	PRD000426	17181	680	680	0	0	0	1	1	907	1
3333	PRD000426	17183	627	627	0	0	0	1	1	908	1
3334	PRD000426	17184	406	406	0	0	0	1	1	909	1
3336	PRD000426	17186	353	353	0	0	0	1	1	910	1
3337	PRD000426	17187	219	219	0	0	0	1	1	911	1
3339	PRD000426	17189	120	120	0	0	0	1	1	912	1
3340	PRD000426	17190	148	148	0	0	0	1	1	913	1
3341	PRD000426	17191	64	64	0	0	0	1	1	914	1
3343	PRD000426	17193	385	385	0	0	0	1	1	915	1
3344	PRD000426	17194	489	489	0	0	0	1	1	916	1
3346	PRD000426	17196	682	682	0	0	0	1	1	917	1
3347	PRD000426	17197	618	618	0	0	0	1	1	918	1
3348	PRD000426	17198	359	359	0	0	0	1	1	919	1
3349	PRD000426	17199	320	320	0	0	0	1	1	920	1
3350	PRD000426	17200	791	791	0	0	0	1	1	921	1
3351	PRD000426	17201	871	871	0	0	0	1	1	922	1
3353	PRD000426	17203	848	848	0	0	0	1	1	923	1
3354	PRD000426	17204	885	885	0	0	0	1	1	924	1
3355	PRD000426	17205	944	944	0	0	0	1	1	925	1
3357	PRD000426	17207	902	902	0	0	0	1	1	926	1
3359	PRD000426	17209	478	478	0	0	0	1	1	927	1
